https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1559088000,2019-05-29 00:00:00,XLM/USD,0.1392,0.1402,0.131,0.1355,429803.68,3194340.03
1559001600,2019-05-28 00:00:00,XLM/USD,0.1384,0.1434,0.1324,0.1392,297508.39,2174425.18
1558915200,2019-05-27 00:00:00,XLM/USD,0.1342,0.1443,0.1327,0.1384,205679.31,1506069.72
1558828800,2019-05-26 00:00:00,XLM/USD,0.1245,0.136,0.1217,0.1342,525549.51,4210979.94
1558742400,2019-05-25 00:00:00,XLM/USD,0.1253,0.1283,0.124,0.1245,30454.33,240790.7
1558656000,2019-05-24 00:00:00,XLM/USD,0.1247,0.1302,0.1218,0.1253,108778.2,856776.65
1558569600,2019-05-23 00:00:00,XLM/USD,0.1225,0.1267,0.1175,0.1247,174872.48,1423618.6
1558483200,2019-05-22 00:00:00,XLM/USD,0.1348,0.1373,0.1206,0.1225,107904.35,831482.58
1558396800,2019-05-21 00:00:00,XLM/USD,0.1349,0.1373,0.1316,0.1348,78298.05,582411.91
1558310400,2019-05-20 00:00:00,XLM/USD,0.1429,0.143,0.1295,0.1349,101483.34,755416.97
1558224000,2019-05-19 00:00:00,XLM/USD,0.1324,0.1461,0.13,0.1429,118241.44,847520.01
1558137600,2019-05-18 00:00:00,XLM/USD,0.132,0.1415,0.1285,0.1324,187350.53,1406459.57
1558051200,2019-05-17 00:00:00,XLM/USD,0.1388,0.1405,0.1172,0.132,307636.86,2465753.84
1557964800,2019-05-16 00:00:00,XLM/USD,0.14,0.1618,0.1302,0.1388,795505.11,5454372.73
1557878400,2019-05-15 00:00:00,XLM/USD,0.1138,0.141,0.1134,0.14,654079.39,5188541.17
1557792000,2019-05-14 00:00:00,XLM/USD,0.09913,0.1164,0.09822,0.1138,277295.33,2513545.16
1557705600,2019-05-13 00:00:00,XLM/USD,0.09813,0.1023,0.098,0.09913,73791.77,733624.29
1557619200,2019-05-12 00:00:00,XLM/USD,0.1055,0.1055,0.09606,0.09813,145413.31,1450059.14
1557532800,2019-05-11 00:00:00,XLM/USD,0.09441,0.1058,0.09372,0.1055,182930.86,1831196.55
1557446400,2019-05-10 00:00:00,XLM/USD,0.0904,0.095,0.08906,0.09441,55823.18,598552.65
1557360000,2019-05-09 00:00:00,XLM/USD,0.09527,0.09708,0.08854,0.0904,59739.72,652370.86
1557273600,2019-05-08 00:00:00,XLM/USD,0.0985,0.0985,0.09454,0.09527,40214.51,419290.84
1557187200,2019-05-07 00:00:00,XLM/USD,0.1028,0.1043,0.09796,0.0985,52764.9,526606.52
1557100800,2019-05-06 00:00:00,XLM/USD,0.1022,0.104,0.0987,0.1028,43762.85,431766.88
1557014400,2019-05-05 00:00:00,XLM/USD,0.1036,0.1049,0.1011,0.1022,9812.33,95239.64
1556928000,2019-05-04 00:00:00,XLM/USD,0.1063,0.1087,0.1012,0.1036,44588.45,426620.84
1556841600,2019-05-03 00:00:00,XLM/USD,0.1044,0.1088,0.1029,0.1063,107333.77,1010790.27
1556755200,2019-05-02 00:00:00,XLM/USD,0.1052,0.107,0.1037,0.1044,83438.28,792213.21
1556668800,2019-05-01 00:00:00,XLM/USD,0.1056,0.1085,0.1045,0.1052,27539.55,257970.19
1556582400,2019-04-30 00:00:00,XLM/USD,0.1,0.1064,0.09947,0.1056,42200.37,405917.33
1556496000,2019-04-29 00:00:00,XLM/USD,0.1014,0.1037,0.09866,0.1,65838.12,649101.95
1556409600,2019-04-28 00:00:00,XLM/USD,0.103,0.1048,0.1014,0.1014,37917.31,367487.64
1556323200,2019-04-27 00:00:00,XLM/USD,0.1021,0.1045,0.1007,0.103,41616.85,404523.98
1556236800,2019-04-26 00:00:00,XLM/USD,0.0989,0.1035,0.09766,0.1021,69992.37,694338.78
1556150400,2019-04-25 00:00:00,XLM/USD,0.1024,0.1067,0.09509,0.0989,98605.76,980020.48
1556064000,2019-04-24 00:00:00,XLM/USD,0.1103,0.1103,0.1,0.1024,87456.65,832634.55
1555977600,2019-04-23 00:00:00,XLM/USD,0.1135,0.1145,0.1097,0.1103,65045.27,576734.44
1555891200,2019-04-22 00:00:00,XLM/USD,0.1116,0.1154,0.1105,0.1135,48760.69,427082.01
1555804800,2019-04-21 00:00:00,XLM/USD,0.1152,0.1159,0.1094,0.1116,41729.09,372286.32
1555718400,2019-04-20 00:00:00,XLM/USD,0.1158,0.1184,0.1143,0.1152,27611.89,238736.99
1555632000,2019-04-19 00:00:00,XLM/USD,0.1184,0.1184,0.1155,0.1158,41308.59,354442.27
1555545600,2019-04-18 00:00:00,XLM/USD,0.1171,0.1207,0.117,0.1184,45794.59,386617.7
1555459200,2019-04-17 00:00:00,XLM/USD,0.1157,0.1189,0.1149,0.1171,68082.86,582655.11
1555372800,2019-04-16 00:00:00,XLM/USD,0.1126,0.1167,0.1117,0.1157,47273.33,416662.54
1555286400,2019-04-15 00:00:00,XLM/USD,0.1191,0.1204,0.1109,0.1126,68105.38,584133.09
1555200000,2019-04-14 00:00:00,XLM/USD,0.1162,0.1196,0.1142,0.1191,28198.54,239812.27
1555113600,2019-04-13 00:00:00,XLM/USD,0.1151,0.1179,0.1137,0.1162,14430.06,124091.16
1555027200,2019-04-12 00:00:00,XLM/USD,0.1154,0.1171,0.1106,0.1151,80057.86,697203.62
1554940800,2019-04-11 00:00:00,XLM/USD,0.1264,0.1264,0.1111,0.1154,194248.85,1678931.48
1554854400,2019-04-10 00:00:00,XLM/USD,0.1254,0.1305,0.1236,0.1264,144699.16,1132128.01
1554768000,2019-04-09 00:00:00,XLM/USD,0.1314,0.1314,0.1253,0.1254,39925.15,314446.74
1554681600,2019-04-08 00:00:00,XLM/USD,0.1335,0.1367,0.1258,0.1314,57635.89,437309.16
1554595200,2019-04-07 00:00:00,XLM/USD,0.1265,0.1354,0.1242,0.1335,82220.34,623876.97
1554508800,2019-04-06 00:00:00,XLM/USD,0.1291,0.13,0.1234,0.1265,93793.86,737221.57
1554422400,2019-04-05 00:00:00,XLM/USD,0.1187,0.1316,0.1187,0.1291,128889.12,1008762.12
1554336000,2019-04-04 00:00:00,XLM/USD,0.1223,0.1256,0.1159,0.1187,140799.41,1170809.96
1554249600,2019-04-03 00:00:00,XLM/USD,0.1226,0.135,0.1155,0.1223,741960.37,5848039.86
1554163200,2019-04-02 00:00:00,XLM/USD,0.1125,0.1243,0.1115,0.1226,351064.69,2955516.44
1554076800,2019-04-01 00:00:00,XLM/USD,0.109,0.113,0.109,0.1125,167648.11,1502202.81
1553990400,2019-03-31 00:00:00,XLM/USD,0.1083,0.1097,0.1076,0.109,58839.96,540473.49
1553904000,2019-03-30 00:00:00,XLM/USD,0.1095,0.1096,0.1065,0.1083,59231.47,547752.63
1553817600,2019-03-29 00:00:00,XLM/USD,0.1081,0.11,0.1075,0.1095,71194.55,654777.12
1553731200,2019-03-28 00:00:00,XLM/USD,0.1097,0.1097,0.1053,0.1081,105029.55,978286.85
1553644800,2019-03-27 00:00:00,XLM/USD,0.1037,0.1117,0.1037,0.1097,349625.4,3239627.1
1553558400,2019-03-26 00:00:00,XLM/USD,0.1013,0.1052,0.09897,0.1037,88225.42,866007.62
1553472000,2019-03-25 00:00:00,XLM/USD,0.1062,0.1064,0.1001,0.1013,102564.92,993393.02
1553385600,2019-03-24 00:00:00,XLM/USD,0.1086,0.1086,0.105,0.1062,75489.4,709504.62
1553299200,2019-03-23 00:00:00,XLM/USD,0.1104,0.1109,0.1076,0.1086,40249.39,370584.58
1553212800,2019-03-22 00:00:00,XLM/USD,0.107,0.1119,0.1058,0.1104,163955.2,1487198.39
1553126400,2019-03-21 00:00:00,XLM/USD,0.1114,0.1122,0.1021,0.107,223999.32,2088165.84
1553040000,2019-03-20 00:00:00,XLM/USD,0.114,0.1149,0.1109,0.1114,155795.29,1387309.47
1552953600,2019-03-19 00:00:00,XLM/USD,0.1183,0.1211,0.1137,0.114,137535.93,1175234.3
1552867200,2019-03-18 00:00:00,XLM/USD,0.1112,0.1222,0.1079,0.1183,302449.02,2609406.11
1552780800,2019-03-17 00:00:00,XLM/USD,0.1108,0.1113,0.1085,0.1112,164710.26,1500471.64
1552694400,2019-03-16 00:00:00,XLM/USD,0.1085,0.112,0.1085,0.1108,138156.68,1253740.6
1552608000,2019-03-15 00:00:00,XLM/USD,0.1092,0.1106,0.1051,0.1085,250888.13,2348469.06
1552521600,2019-03-14 00:00:00,XLM/USD,0.111,0.1149,0.1074,0.1092,247732.89,2243889.62
1552435200,2019-03-13 00:00:00,XLM/USD,0.1074,0.1144,0.1025,0.111,335847.95,3048835.47
1552348800,2019-03-12 00:00:00,XLM/USD,0.1043,0.1098,0.09746,0.1074,240967.49,2301939.08
1552262400,2019-03-11 00:00:00,XLM/USD,0.1023,0.1115,0.1011,0.1043,303155.38,2883554.01
1552176000,2019-03-10 00:00:00,XLM/USD,0.09215,0.1064,0.0917,0.1023,431006.29,4269251.06
1552089600,2019-03-09 00:00:00,XLM/USD,0.08742,0.09399,0.08722,0.09215,58359.53,641596.7
1552003200,2019-03-08 00:00:00,XLM/USD,0.08773,0.09184,0.08658,0.08742,73931.93,836773.51
1551916800,2019-03-07 00:00:00,XLM/USD,0.08633,0.08787,0.08588,0.08773,27711.43,317178.3
1551830400,2019-03-06 00:00:00,XLM/USD,0.08753,0.0878,0.08525,0.08633,28119.56,325283.21
1551744000,2019-03-05 00:00:00,XLM/USD,0.084,0.08808,0.08248,0.08753,81083.16,934445.38
1551657600,2019-03-04 00:00:00,XLM/USD,0.08979,0.08979,0.08185,0.084,116945.57,1392182.48
1551571200,2019-03-03 00:00:00,XLM/USD,0.08535,0.09144,0.085,0.08979,75093.72,841844.14
1551484800,2019-03-02 00:00:00,XLM/USD,0.0871,0.08808,0.08439,0.08535,21569.59,250814.67
1551398400,2019-03-01 00:00:00,XLM/USD,0.08665,0.08841,0.0857,0.0871,41598.28,476232.32
1551312000,2019-02-28 00:00:00,XLM/USD,0.08556,0.08795,0.0849,0.08681,46186.44,538961.3
1551225600,2019-02-27 00:00:00,XLM/USD,0.08659,0.08749,0.08196,0.08556,64311.92,759456.37
1551139200,2019-02-26 00:00:00,XLM/USD,0.08843,0.0891,0.08472,0.08659,49072.05,569329.58
1551052800,2019-02-25 00:00:00,XLM/USD,0.08435,0.09132,0.08426,0.08843,266108.91,3002534.6
1550966400,2019-02-24 00:00:00,XLM/USD,0.0954,0.09939,0.0828,0.08435,310733.87,3515143.79
1550880000,2019-02-23 00:00:00,XLM/USD,0.09343,0.0988,0.09068,0.0954,122472.33,1296638.81
1550793600,2019-02-22 00:00:00,XLM/USD,0.08916,0.09345,0.08916,0.09343,78263.48,846883.45
1550707200,2019-02-21 00:00:00,XLM/USD,0.0942,0.09647,0.0884,0.08916,157438.17,1712324.67
1550620800,2019-02-20 00:00:00,XLM/USD,0.0915,0.09446,0.0881,0.0942,260147.49,2840015.28
1550534400,2019-02-19 00:00:00,XLM/USD,0.0855,0.09494,0.08431,0.0915,387298.48,4246537.62
1550448000,2019-02-18 00:00:00,XLM/USD,0.08167,0.08626,0.0806,0.0855,234570.51,2812464.95
1550361600,2019-02-17 00:00:00,XLM/USD,0.0794,0.0819,0.07877,0.08167,42294.0,526132.2
1550275200,2019-02-16 00:00:00,XLM/USD,0.08114,0.08145,0.07879,0.0794,80092.08,1007838.04
1550188800,2019-02-15 00:00:00,XLM/USD,0.07732,0.083,0.07694,0.08114,124195.19,1554957.05
1550102400,2019-02-14 00:00:00,XLM/USD,0.07773,0.07798,0.07596,0.07732,146196.3,1887250.31
1550016000,2019-02-13 00:00:00,XLM/USD,0.0784,0.08023,0.07632,0.07773,63055.64,811800.13
1549929600,2019-02-12 00:00:00,XLM/USD,0.07852,0.07958,0.07636,0.0784,61244.96,786822.93
1549843200,2019-02-11 00:00:00,XLM/USD,0.08162,0.0821,0.07762,0.07852,75061.2,947895.62
1549756800,2019-02-10 00:00:00,XLM/USD,0.08118,0.08256,0.07666,0.08162,63669.66,801698.98
1549670400,2019-02-09 00:00:00,XLM/USD,0.0826,0.084,0.08073,0.08118,150697.51,1826715.59
1549584000,2019-02-08 00:00:00,XLM/USD,0.07472,0.085,0.0742,0.0826,253961.32,3126069.59
1549497600,2019-02-07 00:00:00,XLM/USD,0.07488,0.07785,0.0741,0.07472,98780.54,1299073.65
1549411200,2019-02-06 00:00:00,XLM/USD,0.0782,0.07824,0.07352,0.07488,86202.46,1150250.93
1549324800,2019-02-05 00:00:00,XLM/USD,0.0792,0.07939,0.07731,0.0782,65311.1,832251.7
1549238400,2019-02-04 00:00:00,XLM/USD,0.08082,0.08192,0.0792,0.0792,56960.47,708085.52
1549152000,2019-02-03 00:00:00,XLM/USD,0.08462,0.08462,0.07928,0.08082,51450.72,629668.48
1549065600,2019-02-02 00:00:00,XLM/USD,0.08202,0.08497,0.08202,0.08462,48785.41,585435.94
1548979200,2019-02-01 00:00:00,XLM/USD,0.08298,0.08525,0.08016,0.08202,79585.97,966788.53
1548892800,2019-01-31 00:00:00,XLM/USD,0.08699,0.08986,0.08211,0.08298,88462.23,1021378.18
1548806400,2019-01-30 00:00:00,XLM/USD,0.08438,0.0891,0.08306,0.08699,80000.9,914918.1
1548720000,2019-01-29 00:00:00,XLM/USD,0.08775,0.08825,0.082,0.08438,116554.26,1390983.23
1548633600,2019-01-28 00:00:00,XLM/USD,0.09568,0.09568,0.085,0.08775,318706.73,3605848.02
1548547200,2019-01-27 00:00:00,XLM/USD,0.1005,0.1006,0.09424,0.09568,129320.66,1329709.88
1548460800,2019-01-26 00:00:00,XLM/USD,0.1009,0.1054,0.09928,0.1005,90769.66,892404.31
1548374400,2019-01-25 00:00:00,XLM/USD,0.103,0.1034,0.09972,0.1009,42203.87,416539.87
1548288000,2019-01-24 00:00:00,XLM/USD,0.1021,0.1042,0.1012,0.103,24327.48,237246.97
1548201600,2019-01-23 00:00:00,XLM/USD,0.104,0.1051,0.1006,0.1021,27559.48,266944.7
1548115200,2019-01-22 00:00:00,XLM/USD,0.1027,0.105,0.09964,0.104,98526.92,969613.56
1548028800,2019-01-21 00:00:00,XLM/USD,0.1047,0.1052,0.102,0.1027,122856.72,1183416.48
1547942400,2019-01-20 00:00:00,XLM/USD,0.1095,0.1106,0.1028,0.1047,209964.03,1986647.07
1547856000,2019-01-19 00:00:00,XLM/USD,0.1077,0.113,0.1077,0.1095,157471.63,1424729.47
1547769600,2019-01-18 00:00:00,XLM/USD,0.1104,0.1104,0.1067,0.1077,34526.34,318903.26
1547683200,2019-01-17 00:00:00,XLM/USD,0.108,0.1116,0.1058,0.1104,47770.36,438868.43
1547596800,2019-01-16 00:00:00,XLM/USD,0.1089,0.1105,0.1068,0.108,34992.93,323605.37
1547510400,2019-01-15 00:00:00,XLM/USD,0.1111,0.1119,0.1054,0.1066,118740.84,1096461.59
1547424000,2019-01-14 00:00:00,XLM/USD,0.1042,0.1131,0.1042,0.1111,227814.98,2079745.89
1547337600,2019-01-13 00:00:00,XLM/USD,0.1082,0.1148,0.103,0.1042,275696.52,2489332.15
1547251200,2019-01-12 00:00:00,XLM/USD,0.106,0.1082,0.106,0.1082,43169.46,402285.13
1547164800,2019-01-11 00:00:00,XLM/USD,0.1102,0.1109,0.1056,0.106,136284.43,1266197.26
1547078400,2019-01-10 00:00:00,XLM/USD,0.126,0.1322,0.105,0.1102,279040.79,2399002.26
1546992000,2019-01-09 00:00:00,XLM/USD,0.1266,0.1281,0.1233,0.126,131562.39,1047880.82
1546905600,2019-01-08 00:00:00,XLM/USD,0.1268,0.1294,0.1219,0.1266,167753.05,1335991.3
1546819200,2019-01-07 00:00:00,XLM/USD,0.1239,0.1299,0.122,0.1268,62354.44,494673.38
1546732800,2019-01-06 00:00:00,XLM/USD,0.1185,0.1254,0.1146,0.1239,67584.11,561701.6
1546646400,2019-01-05 00:00:00,XLM/USD,0.1179,0.1192,0.1153,0.1153,49746.97,422278.7
1546560000,2019-01-04 00:00:00,XLM/USD,0.1157,0.1186,0.114,0.1179,103782.95,894840.5
1546473600,2019-01-03 00:00:00,XLM/USD,0.1231,0.1231,0.1147,0.1157,125089.98,1064148.18
1546387200,2019-01-02 00:00:00,XLM/USD,0.1196,0.1241,0.1172,0.1231,119867.18,988574.82
1546300800,2019-01-01 00:00:00,XLM/USD,0.1142,0.1196,0.1129,0.1196,60074.39,522101.9
1546214400,2018-12-31 00:00:00,XLM/USD,0.1209,0.1212,0.1129,0.1142,47339.64,405221.76
1546128000,2018-12-30 00:00:00,XLM/USD,0.1202,0.1224,0.1181,0.1209,65648.29,544932.48
1546041600,2018-12-29 00:00:00,XLM/USD,0.1249,0.1263,0.1202,0.1202,116295.92,944748.09
1545955200,2018-12-28 00:00:00,XLM/USD,0.1114,0.1273,0.1114,0.1249,143627.89,1183859.87
1545868800,2018-12-27 00:00:00,XLM/USD,0.1228,0.1228,0.1107,0.1114,142680.04,1244862.26
1545782400,2018-12-26 00:00:00,XLM/USD,0.1229,0.1279,0.1181,0.1228,70582.84,575727.65
1545696000,2018-12-25 00:00:00,XLM/USD,0.1344,0.1345,0.1194,0.1229,213033.31,1702416.36
1545609600,2018-12-24 00:00:00,XLM/USD,0.1294,0.1476,0.1294,0.1344,430286.19,3115996.6
1545523200,2018-12-23 00:00:00,XLM/USD,0.1244,0.1335,0.1243,0.1294,332388.96,2561504.59
1545436800,2018-12-22 00:00:00,XLM/USD,0.1223,0.1267,0.1187,0.1244,105865.31,869231.67
1545350400,2018-12-21 00:00:00,XLM/USD,0.1274,0.1384,0.1196,0.1223,390535.12,2986868.55
1545264000,2018-12-20 00:00:00,XLM/USD,0.117,0.1306,0.1155,0.1274,225408.45,1798008.85
1545177600,2018-12-19 00:00:00,XLM/USD,0.1172,0.13,0.1155,0.117,517182.53,4242860.59
1545091200,2018-12-18 00:00:00,XLM/USD,0.1123,0.1179,0.1081,0.1172,260747.18,2315662.64
1545004800,2018-12-17 00:00:00,XLM/USD,0.09708,0.1166,0.09708,0.1123,275819.56,2547771.0
1544918400,2018-12-16 00:00:00,XLM/USD,0.09674,0.1027,0.0965,0.09708,45746.09,458554.17
1544832000,2018-12-15 00:00:00,XLM/USD,0.09863,0.1007,0.09353,0.09674,78735.04,823181.91
1544745600,2018-12-14 00:00:00,XLM/USD,0.1066,0.1066,0.0959,0.09865,146537.75,1475860.44
1544659200,2018-12-13 00:00:00,XLM/USD,0.115,0.1155,0.1041,0.1066,154786.72,1425464.82
1544572800,2018-12-12 00:00:00,XLM/USD,0.1129,0.119,0.1123,0.115,172268.02,1476169.66
1544486400,2018-12-11 00:00:00,XLM/USD,0.1191,0.1194,0.1123,0.1129,74181.97,648224.83
1544400000,2018-12-10 00:00:00,XLM/USD,0.1243,0.1261,0.1152,0.1191,58929.09,486021.97
1544313600,2018-12-09 00:00:00,XLM/USD,0.1198,0.1295,0.1172,0.1243,146512.67,1194824.09
1544227200,2018-12-08 00:00:00,XLM/USD,0.1161,0.1267,0.1122,0.1198,212284.82,1766767.64
1544140800,2018-12-07 00:00:00,XLM/USD,0.1183,0.1193,0.1071,0.1161,492713.37,4415361.96
1544054400,2018-12-06 00:00:00,XLM/USD,0.1339,0.1389,0.1012,0.1183,597950.36,4724872.14
1543968000,2018-12-05 00:00:00,XLM/USD,0.1477,0.1485,0.1336,0.1339,131602.79,931818.72
1543881600,2018-12-04 00:00:00,XLM/USD,0.15,0.1554,0.1435,0.1477,120251.85,797648.72
1543795200,2018-12-03 00:00:00,XLM/USD,0.1609,0.1622,0.1482,0.15,182577.03,1184125.35
1543708800,2018-12-02 00:00:00,XLM/USD,0.166,0.1699,0.1609,0.1609,139897.7,856219.71
1543622400,2018-12-01 00:00:00,XLM/USD,0.1589,0.1719,0.158,0.166,76720.29,466359.35
1543536000,2018-11-30 00:00:00,XLM/USD,0.1645,0.1746,0.1535,0.1589,260799.98,1639961.05
1543449600,2018-11-29 00:00:00,XLM/USD,0.1623,0.1746,0.1536,0.1645,288022.77,1751295.92
1543363200,2018-11-28 00:00:00,XLM/USD,0.1472,0.1686,0.1465,0.1623,412364.55,2584448.23
1543276800,2018-11-27 00:00:00,XLM/USD,0.1469,0.1515,0.138,0.1472,297951.19,2084420.68
1543190400,2018-11-26 00:00:00,XLM/USD,0.1638,0.1682,0.1394,0.1469,485535.49,3223631.47
1543104000,2018-11-25 00:00:00,XLM/USD,0.1623,0.1675,0.1361,0.1638,602025.12,4019357.38
1543017600,2018-11-24 00:00:00,XLM/USD,0.1842,0.1893,0.1528,0.1623,460261.13,2672605.29
1542931200,2018-11-23 00:00:00,XLM/USD,0.1877,0.1912,0.177,0.1842,232079.78,1269272.08
1542844800,2018-11-22 00:00:00,XLM/USD,0.2062,0.2081,0.1827,0.1877,310910.71,1607731.02
1542758400,2018-11-21 00:00:00,XLM/USD,0.198,0.2145,0.1883,0.2062,332495.09,1647520.48
1542672000,2018-11-20 00:00:00,XLM/USD,0.2286,0.2356,0.1832,0.1951,1165648.76,5642044.87
1542585600,2018-11-19 00:00:00,XLM/USD,0.2516,0.2527,0.225,0.2286,644388.19,2770690.08
1542499200,2018-11-18 00:00:00,XLM/USD,0.2475,0.2587,0.2475,0.2516,211765.89,837300.96
1542412800,2018-11-17 00:00:00,XLM/USD,0.2431,0.2512,0.234,0.2475,198754.18,819204.97
1542326400,2018-11-16 00:00:00,XLM/USD,0.2448,0.2519,0.2379,0.2431,434413.73,1765560.89
1542240000,2018-11-15 00:00:00,XLM/USD,0.2408,0.2494,0.2155,0.2448,864514.4,3728056.89
1542153600,2018-11-14 00:00:00,XLM/USD,0.262,0.2623,0.2225,0.2408,1175075.44,4942513.82
1542067200,2018-11-13 00:00:00,XLM/USD,0.271,0.2755,0.2585,0.262,447327.07,1674145.08
1541980800,2018-11-12 00:00:00,XLM/USD,0.2792,0.2878,0.27,0.271,588525.4,2126460.25
1541894400,2018-11-11 00:00:00,XLM/USD,0.2658,0.2804,0.2634,0.2792,697673.53,2546167.18
1541808000,2018-11-10 00:00:00,XLM/USD,0.2574,0.2675,0.2574,0.2658,122236.31,466113.98
1541721600,2018-11-09 00:00:00,XLM/USD,0.2579,0.2682,0.254,0.2574,324383.15,1241929.78
1541635200,2018-11-08 00:00:00,XLM/USD,0.2583,0.2686,0.251,0.2562,483917.9,1871137.89
1541548800,2018-11-07 00:00:00,XLM/USD,0.2682,0.2715,0.2543,0.2583,328941.15,1253627.35
1541462400,2018-11-06 00:00:00,XLM/USD,0.2488,0.272,0.2488,0.2682,903351.27,3487746.0
1541376000,2018-11-05 00:00:00,XLM/USD,0.246,0.2508,0.2424,0.249,72563.05,295068.66
1541289600,2018-11-04 00:00:00,XLM/USD,0.2377,0.252,0.236,0.246,268848.51,1101284.44
1541203200,2018-11-03 00:00:00,XLM/USD,0.239,0.2434,0.2356,0.2377,133269.78,557664.5
1541116800,2018-11-02 00:00:00,XLM/USD,0.226,0.2407,0.2257,0.239,112649.11,486915.74
1541030400,2018-11-01 00:00:00,XLM/USD,0.2265,0.2277,0.2239,0.226,153966.3,682037.08
1540944000,2018-10-31 00:00:00,XLM/USD,0.2226,0.2265,0.2182,0.2265,121062.03,540748.2
1540857600,2018-10-30 00:00:00,XLM/USD,0.2234,0.2277,0.2219,0.2226,21740.32,96965.11
1540771200,2018-10-29 00:00:00,XLM/USD,0.2337,0.2346,0.2216,0.2234,270332.35,1183651.97
1540684800,2018-10-28 00:00:00,XLM/USD,0.2314,0.2382,0.2303,0.2337,38898.22,167427.42
1540598400,2018-10-27 00:00:00,XLM/USD,0.2368,0.2375,0.2303,0.2314,94796.29,405310.29
1540512000,2018-10-26 00:00:00,XLM/USD,0.24,0.2402,0.2344,0.2368,98355.24,416380.84
1540425600,2018-10-25 00:00:00,XLM/USD,0.2413,0.2417,0.2369,0.24,61809.91,258266.23
1540339200,2018-10-24 00:00:00,XLM/USD,0.2466,0.2479,0.2411,0.2413,81892.77,335298.44
1540252800,2018-10-23 00:00:00,XLM/USD,0.2483,0.2521,0.2432,0.2466,24710.81,100009.12
1540166400,2018-10-22 00:00:00,XLM/USD,0.2475,0.2516,0.2431,0.2483,127087.89,512837.94
1540080000,2018-10-21 00:00:00,XLM/USD,0.2521,0.2553,0.2469,0.2475,87924.99,350312.57
1539993600,2018-10-20 00:00:00,XLM/USD,0.2505,0.259,0.2464,0.2521,235776.5,934230.09
1539907200,2018-10-19 00:00:00,XLM/USD,0.2456,0.2523,0.2386,0.2505,193467.42,780027.33
1539820800,2018-10-18 00:00:00,XLM/USD,0.2492,0.2559,0.236,0.2456,330613.86,1334744.55
1539734400,2018-10-17 00:00:00,XLM/USD,0.2382,0.253,0.2359,0.2492,300724.03,1231963.72
1539648000,2018-10-16 00:00:00,XLM/USD,0.2251,0.2384,0.2251,0.2382,115754.05,495093.36
1539561600,2018-10-15 00:00:00,XLM/USD,0.209,0.2513,0.209,0.2251,675860.12,2878639.82
1539475200,2018-10-14 00:00:00,XLM/USD,0.2157,0.2193,0.2088,0.209,47708.95,222441.43
1539388800,2018-10-13 00:00:00,XLM/USD,0.2149,0.221,0.2147,0.2157,38060.65,174412.28
1539302400,2018-10-12 00:00:00,XLM/USD,0.207,0.222,0.2051,0.2149,183887.91,848130.92
1539216000,2018-10-11 00:00:00,XLM/USD,0.2427,0.2427,0.2064,0.207,821522.62,3725710.04
1539129600,2018-10-10 00:00:00,XLM/USD,0.2489,0.249,0.24,0.2427,65799.05,270092.46
1539043200,2018-10-09 00:00:00,XLM/USD,0.2503,0.2506,0.2435,0.2489,91622.62,370232.02
1538956800,2018-10-08 00:00:00,XLM/USD,0.2434,0.2519,0.2422,0.2503,145738.83,585772.75
1538870400,2018-10-07 00:00:00,XLM/USD,0.2422,0.245,0.2388,0.2444,117660.64,488749.71
1538784000,2018-10-06 00:00:00,XLM/USD,0.2468,0.2485,0.2394,0.2422,25746.35,105277.03
1538697600,2018-10-05 00:00:00,XLM/USD,0.2436,0.2489,0.2407,0.2468,81512.99,334240.61
1538611200,2018-10-04 00:00:00,XLM/USD,0.2403,0.2486,0.2403,0.2436,159956.16,650684.14
1538524800,2018-10-03 00:00:00,XLM/USD,0.2465,0.2481,0.2335,0.2403,371697.7,1534719.19
1538438400,2018-10-02 00:00:00,XLM/USD,0.2574,0.2607,0.2451,0.2463,396643.29,1573099.32
1538352000,2018-10-01 00:00:00,XLM/USD,0.257,0.2648,0.2509,0.2574,363773.05,1402757.31
1538265600,2018-09-30 00:00:00,XLM/USD,0.2555,0.265,0.2508,0.261,712901.59,2743201.28
1538179200,2018-09-29 00:00:00,XLM/USD,0.2525,0.2629,0.2447,0.2555,141847.59,566640.86
1538092800,2018-09-28 00:00:00,XLM/USD,0.2603,0.2647,0.2487,0.2547,694253.89,2707355.16
1538006400,2018-09-27 00:00:00,XLM/USD,0.2448,0.265,0.2431,0.2603,1068745.98,4122965.52
1537920000,2018-09-26 00:00:00,XLM/USD,0.2536,0.258,0.2379,0.2448,437319.46,1741424.06
1537833600,2018-09-25 00:00:00,XLM/USD,0.2572,0.2572,0.2307,0.2537,1942570.82,7844070.97
1537747200,2018-09-24 00:00:00,XLM/USD,0.2826,0.2831,0.2529,0.2572,671223.78,2526569.47
1537660800,2018-09-23 00:00:00,XLM/USD,0.2416,0.305,0.2395,0.2826,1741497.44,6235869.87
1537574400,2018-09-22 00:00:00,XLM/USD,0.2493,0.2504,0.23,0.2416,338011.86,1416451.26
1537488000,2018-09-21 00:00:00,XLM/USD,0.2315,0.2798,0.2309,0.2493,1230254.11,4887506.26
1537401600,2018-09-20 00:00:00,XLM/USD,0.2072,0.245,0.205,0.2315,979710.61,4406694.61
1537315200,2018-09-19 00:00:00,XLM/USD,0.2076,0.2127,0.1986,0.2072,120889.82,583375.66
